time_sec,dual_bound,objective_value,gap_pct,raw_line,objective_value_ffill,gap_pct_ffill,delta_objective,delta_gap,time_min
252.0,265619.3,265003.8,0.23,  252s|  9000 |  8764 |352686 |  38.9 |   425M | 105 |  16k|2130 | 594 |1428 |  1 |2027 |3302 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.2
255.0,265619.3,265003.8,0.23,  255s|  9100 |  8862 |357421 |  39.0 |   426M | 105 |  16k|2129 | 601 |1451 |  1 |2040 |3315 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.25
257.0,265619.3,265003.8,0.23,  257s|  9200 |  8962 |361223 |  38.9 |   427M | 105 |  16k|2142 | 600 |1464 |  1 |2061 |3317 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.283333333333333
259.0,265619.3,265003.8,0.23,  259s|  9300 |  9062 |365161 |  39.0 |   429M | 105 |  16k|2135 | 602 |1485 |  1 |2067 |3317 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.316666666666666
261.0,265619.3,265003.8,0.23,  261s|  9400 |  9162 |367624 |  38.8 |   429M | 105 |  16k|2144 | 599 |1493 |  1 |2088 |3338 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.35
263.0,265619.3,265003.8,0.23,  263s|  9500 |  9260 |370271 |  38.7 |   430M | 105 |  16k|2141 | 600 |1503 |  2 |2096 |3364 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.383333333333334
264.0,265619.3,265003.8,0.23,  264s|  9600 |  9343 |372386 |  38.5 |   432M | 105 |  16k|2172 | 596 |1506 |  1 |2135 |3391 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.4
266.0,265619.3,265003.8,0.23,  266s|  9700 |  9427 |374762 |  38.3 |   432M | 105 |  16k|2212 | 602 |1534 |  1 |2189 |3417 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.433333333333334
268.0,265619.3,265003.8,0.23,  268s|  9800 |  9527 |377396 |  38.2 |   434M | 105 |  16k|2203 | 602 |1546 |  1 |2189 |3443 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.466666666666667
271.0,265619.3,265003.8,0.23,  271s|  9900 |  9623 |380146 |  38.1 |   436M | 105 |  16k|2196 | 597 |1553 |  1 |2194 |3456 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.516666666666667
273.0,265619.3,265003.8,0.23,  273s| 10000 |  9719 |383919 |  38.1 |   436M | 105 |  16k|2178 | 594 |1557 |  1 |2206 |3484 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.55
275.0,265619.3,265003.8,0.23,  275s| 10100 |  9817 |386574 |  38.0 |   436M | 105 |  16k|2173 | 607 |1575 |  1 |2213 |3493 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.583333333333333
277.0,265619.3,265003.8,0.23,  277s| 10200 |  9913 |390178 |  38.0 |   440M | 105 |  16k|2192 | 595 |1577 |  1 |2247 |3510 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.616666666666666
279.0,265619.3,265003.8,0.23,  279s| 10300 | 10013 |393494 |  37.9 |   440M | 105 |  16k|2194 | 600 |1593 |  1 |2259 |3515 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.65
282.0,265619.3,265003.8,0.23,  282s| 10400 | 10111 |398116 |  38.0 |   441M | 105 |  16k|2182 | 600 |1603 |  1 |2264 |3548 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.7
284.0,265619.3,265003.8,0.23,  284s| 10500 | 10201 |401233 |  37.9 |   443M | 105 |  16k|2186 | 596 |1606 |  1 |2276 |3572 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.733333333333333
