time_sec,dual_bound,objective_value,gap_pct,raw_line,objective_value_ffill,gap_pct_ffill,delta_objective,delta_gap,time_min
180.0,136640.7,136612.8,0.02,  180s|  8600 |  8215 |128070 |  14.8 |   243M |  70 |8040 | 298 | 219 |3042 |  1 |1581 |  19k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.0
182.0,136640.7,136612.8,0.02,  182s|  8700 |  8309 |128888 |  14.8 |   243M |  70 |8040 | 294 | 220 |3074 |  1 |1585 |  19k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.033333333333333
183.0,136640.7,136612.8,0.02,  183s|  8800 |  8405 |129839 |  14.7 |   244M |  70 |8040 | 301 | 215 |3102 |  1 |1599 |  19k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.05
186.0,136640.7,136612.8,0.02,  186s|  8900 |  8487 |132152 |  14.8 |   244M |  70 |8040 | 288 | 214 |3112 |  1 |1614 |  19k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.1
188.0,136640.7,136612.8,0.02,  188s|  9000 |  8583 |133270 |  14.8 |   246M |  70 |8040 | 290 | 222 |3184 |  1 |1630 |  19k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.1333333333333333
190.0,136640.7,136612.8,0.02,  190s|  9100 |  8675 |134512 |  14.7 |   247M |  70 |8040 | 295 | 216 |3260 |  1 |1666 |  19k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.1666666666666665
192.0,136640.7,136612.8,0.02,  192s|  9200 |  8767 |135468 |  14.7 |   247M |  70 |8040 | 288 | 221 |3289 |  1 |1678 |  19k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.2
193.0,136640.7,136612.8,0.02,  193s|  9300 |  8865 |136550 |  14.6 |   247M |  70 |8040 | 288 | 220 |3311 |  1 |1684 |  19k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.216666666666667
195.0,136640.7,136612.8,0.02,  195s|  9400 |  8963 |137868 |  14.6 |   247M |  70 |8040 | 299 | 228 |3339 |  1 |1713 |  19k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.25
197.0,136640.7,136612.8,0.02,  197s|  9500 |  9059 |139119 |  14.6 |   249M |  70 |8040 | 298 | 222 |3356 |  1 |1742 |  20k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.283333333333333
199.0,136640.7,136612.8,0.02,  199s|  9600 |  9151 |140679 |  14.6 |   249M |  70 |8040 | 275 | 219 |3385 |  1 |1752 |  20k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.316666666666667
200.0,136640.7,136612.8,0.02,  200s|  9700 |  9239 |141749 |  14.6 |   249M |  70 |8040 | 272 | 217 |3405 |  1 |1757 |  20k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.3333333333333335
202.0,136640.7,136612.8,0.02,  202s|  9800 |  9333 |142837 |  14.5 |   249M |  70 |8040 | 285 | 215 |3441 |  1 |1784 |  20k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.3666666666666667
204.0,136640.7,136612.8,0.02,  204s|  9900 |  9427 |144421 |  14.5 |   250M |  70 |8040 | 295 | 214 |3460 |  1 |1834 |  20k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.4
206.0,136640.7,136612.8,0.02,  206s| 10000 |  9515 |145806 |  14.5 |   250M |  70 |8040 | 285 | 219 |3482 |  1 |1850 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.433333333333333
208.0,136640.7,136612.8,0.02,  208s| 10100 |  9611 |146812 |  14.5 |   251M |  70 |8040 | 281 | 217 |3509 |  1 |1856 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.466666666666667
210.0,136640.7,136612.8,0.02,  210s| 10200 |  9705 |148340 |  14.5 |   251M |  70 |8040 | 262 | 213 |3522 |  1 |1875 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.5
212.0,136640.7,136612.8,0.02,  212s| 10300 |  9789 |149371 |  14.5 |   252M |  70 |8040 | 316 | 217 |3558 |  1 |1938 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.533333333333333
213.0,136640.7,136612.8,0.02,  213s| 10400 |  9885 |150497 |  14.4 |   253M |  70 |8040 | 329 | 220 |3594 |  1 |1967 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.55
214.0,136640.7,136612.8,0.02,  214s| 10500 |  9969 |151388 |  14.4 |   253M |  70 |8040 | 315 | 219 |3614 |  1 |1975 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.566666666666667
216.0,136640.7,136612.8,0.02,  216s| 10600 | 10057 |152708 |  14.4 |   253M |  70 |8040 | 323 | 216 |3643 |  1 |1998 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.6
218.0,136640.7,136612.8,0.02,  218s| 10700 | 10157 |154013 |  14.3 |   254M |  70 |8040 | 275 | 222 |3709 |  1 |2007 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.6333333333333333
221.0,136640.7,136612.8,0.02,  221s| 10800 | 10241 |155457 |  14.3 |   255M |  70 |8040 | 286 | 218 |3763 |  1 |2040 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.683333333333333
223.0,136640.7,136612.8,0.02,  223s| 10900 | 10337 |157598 |  14.4 |   255M |  70 |8040 | 282 | 218 |3793 |  2 |2055 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.716666666666667
225.0,136640.7,136612.8,0.02,  225s| 11000 | 10425 |159183 |  14.4 |   255M |  70 |8040 | 272 | 217 |3816 | 23 |2087 |  21k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.75
227.0,136640.7,136612.8,0.02,  227s| 11100 | 10509 |160338 |  14.4 |   255M |  70 |8040 | 257 | 224 |3855 |  2 |2116 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.783333333333333
228.0,136640.7,136612.8,0.02,  228s| 11200 | 10609 |161230 |  14.4 |   255M |  70 |8040 | 254 | 216 |3874 |  1 |2119 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.8
229.0,136640.7,136612.8,0.02,  229s| 11300 | 10709 |161927 |  14.3 |   257M |  70 |8040 | 256 | 220 |3893 |  1 |2123 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.816666666666667
231.0,136640.7,136612.8,0.02,  231s| 11400 | 10797 |162846 |  14.2 |   257M |  70 |8040 | 268 | 223 |3908 |  1 |2142 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.85
232.0,136640.7,136612.8,0.02,  232s| 11500 | 10893 |164137 |  14.2 |   257M |  70 |8040 | 288 | 222 |3942 |  1 |2196 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.8666666666666667
233.0,136640.7,136612.8,0.02,  233s| 11600 | 10985 |164903 |  14.2 |   257M |  70 |8040 | 291 | 226 |3964 |  1 |2215 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.8833333333333333
235.0,136640.7,136612.8,0.02,  235s| 11700 | 11081 |166000 |  14.1 |   257M |  70 |8040 | 275 | 217 |3989 |  1 |2234 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.9166666666666665
237.0,136640.7,136612.8,0.02,  237s| 11800 | 11169 |167141 |  14.1 |   257M |  70 |8040 | 268 | 218 |4035 |  1 |2265 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.95
238.0,136640.7,136612.8,0.02,  238s| 11900 | 11247 |168649 |  14.1 |   259M |  70 |8040 | 270 | 217 |4054 |  1 |2295 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.966666666666667
239.0,136640.7,136612.8,0.02,  239s| 12000 | 11345 |169376 |  14.1 |   259M |  70 |8040 | 272 | 233 |4103 |  2 |2309 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,3.9833333333333334
241.0,136640.7,136612.8,0.02,  241s| 12100 | 11421 |170463 |  14.0 |   259M |  70 |8040 | 259 | 225 |4140 |  1 |2337 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.016666666666667
242.0,136640.7,136612.8,0.02,  242s| 12200 | 11507 |171230 |  14.0 |   259M |  70 |8040 | 262 | 223 |4172 |  1 |2346 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.033333333333333
243.0,136640.7,136612.8,0.02,  243s| 12300 | 11607 |171962 |  13.9 |   259M |  70 |8040 | 271 | 223 |4196 |  1 |2360 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.05
244.0,136640.7,136612.8,0.02,  244s| 12400 | 11705 |172868 |  13.9 |   259M |  70 |8040 | 302 | 224 |4231 |  1 |2396 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.066666666666666
245.0,136640.7,136612.8,0.02,  245s| 12500 | 11797 |174018 |  13.9 |   260M |  70 |8040 | 281 | 215 |4264 |  1 |2422 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.083333333333333
247.0,136640.7,136612.8,0.02,  247s| 12600 | 11887 |175077 |  13.9 |   262M |  70 |8040 | 261 | 219 |4297 |  1 |2435 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.116666666666666
248.0,136640.7,136612.8,0.02,  248s| 12700 | 11977 |176160 |  13.8 |   262M |  70 |8040 | 263 | 222 |4328 |  1 |2449 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.133333333333334
249.0,136640.7,136612.8,0.02,  249s| 12800 | 12069 |176860 |  13.8 |   262M |  70 |8040 | 278 | 226 |4360 |  1 |2472 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.15
250.0,136640.7,136612.8,0.02,  250s| 12900 | 12165 |177723 |  13.7 |   262M |  70 |8040 | 290 | 218 |4408 |  3 |2490 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.166666666666667
252.0,136640.7,136612.8,0.02,  252s| 13000 | 12255 |178913 |  13.7 |   262M |  70 |8040 | 282 | 214 |4433 |  1 |2502 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.2
253.0,136640.7,136612.8,0.02,  253s| 13100 | 12353 |179670 |  13.7 |   263M |  70 |8040 | 283 | 223 |4461 |  1 |2507 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.216666666666667
254.0,136640.7,136612.8,0.02,  254s| 13200 | 12439 |180676 |  13.6 |   264M |  70 |8040 | 294 | 216 |4487 |  1 |2532 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,4.233333333333333
255.0,136640.7,136612.8,0.02,  255s| 13300 | 12533 |181867 |  13.6 |   264M |  70 |8040 | 288 | 221 |4509 |  1 |2550 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.25
256.0,136640.7,136612.8,0.02,  256s| 13400 | 12611 |182817 |  13.6 |   264M |  70 |8040 | 283 | 218 |4525 |  1 |2556 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.266666666666667
257.0,136640.7,136612.8,0.02,  257s| 13500 | 12709 |183804 |  13.6 |   265M |  70 |8040 | 278 | 222 |4561 |  1 |2561 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.283333333333333
258.0,136640.7,136612.8,0.02,  258s| 13600 | 12805 |185298 |  13.6 |   265M |  70 |8040 | 286 | 215 |4598 |  1 |2579 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.3
259.0,136640.7,136612.8,0.02,  259s| 13700 | 12899 |186492 |  13.6 |   265M |  70 |8040 | 275 | 221 |4617 |  1 |2597 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.316666666666666
260.0,136640.7,136612.8,0.02,  260s| 13800 | 12995 |187359 |  13.5 |   266M |  70 |8040 | 266 | 218 |4638 |  1 |2601 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.333333333333333
261.0,136640.7,136612.8,0.02,  261s| 13900 | 13075 |188393 |  13.5 |   267M |  70 |8040 | 261 | 222 |4668 |  1 |2612 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.35
263.0,136640.7,136612.8,0.02,  263s| 14000 | 13167 |190650 |  13.6 |   268M |  70 |8040 | 259 | 223 |4707 |  3 |2630 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.383333333333334
264.0,136640.7,136612.8,0.02,  264s| 14100 | 13249 |191710 |  13.6 |   268M |  70 |8040 | 257 | 225 |4728 |  1 |2641 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.4
265.0,136640.7,136612.8,0.02,  265s| 14200 | 13325 |193099 |  13.6 |   268M |  70 |8040 | 285 | 217 |4746 |  1 |2674 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.416666666666667
266.0,136640.7,136612.8,0.02,  266s| 14300 | 13415 |194351 |  13.6 |   268M |  70 |8040 | 276 | 223 |4763 |  1 |2686 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.433333333333334
267.0,136640.7,136612.8,0.02,  267s| 14400 | 13497 |195226 |  13.5 |   269M |  70 |8040 | 268 | 214 |4790 |  0 |2705 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.68%,136612.8,0.02,0.0,0.0,4.45
268.0,136640.7,136612.8,0.02,  268s| 14500 | 13593 |196101 |  13.5 |   270M |  70 |8040 | 259 | 218 |4803 |  3 |2709 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.69%,136612.8,0.02,0.0,0.0,4.466666666666667
269.0,136640.7,136612.8,0.02,  269s| 14600 | 13693 |197462 |  13.5 |   270M |  70 |8040 | 257 | 221 |4822 |  1 |2722 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.69%,136612.8,0.02,0.0,0.0,4.483333333333333
271.0,136640.7,136612.8,0.02,  271s| 14700 | 13775 |198822 |  13.5 |   270M |  70 |8040 | 263 | 225 |4857 |  1 |2741 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.516666666666667
272.0,136640.7,136612.8,0.02,  272s| 14800 | 13869 |199728 |  13.5 |   271M |  70 |8040 | 277 | 222 |4881 |  1 |2762 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.533333333333333
273.0,136640.7,136612.8,0.02,  273s| 14900 | 13953 |200567 |  13.4 |   271M |  70 |8040 | 273 | 220 |4907 |  1 |2769 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.55
274.0,136640.7,136612.8,0.02,  274s| 15000 | 14045 |201674 |  13.4 |   271M |  70 |8040 | 264 | 220 |4924 |  1 |2773 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.566666666666666
275.0,136640.7,136612.8,0.02,  275s| 15100 | 14135 |202574 |  13.4 |   271M |  70 |8040 | 267 | 215 |4948 |  1 |2788 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.583333333333333
276.0,136640.7,136612.8,0.02,  276s| 15200 | 14223 |203650 |  13.4 |   274M |  70 |8040 | 276 | 228 |4995 |  1 |2809 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.6
277.0,136640.7,136612.8,0.02,  277s| 15300 | 14301 |204799 |  13.4 |   274M |  70 |8040 | 284 | 220 |5005 |  1 |2836 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.616666666666666
278.0,136640.7,136612.8,0.02,  278s| 15400 | 14399 |205912 |  13.3 |   274M |  70 |8040 | 308 | 223 |5040 |  1 |2873 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.633333333333334
280.0,136640.7,136612.8,0.02,  280s| 15500 | 14495 |207027 |  13.3 |   274M |  70 |8040 | 310 | 222 |5080 |  1 |2885 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.666666666666667
281.0,136640.7,136612.8,0.02,  281s| 15600 | 14591 |208283 |  13.3 |   275M |  70 |8040 | 300 | 221 |5111 |  1 |2889 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.683333333333334
282.0,136640.7,136612.8,0.02,  282s| 15700 | 14681 |209526 |  13.3 |   275M |  70 |8040 | 303 | 222 |5157 |  1 |2906 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.7
284.0,136640.7,136612.8,0.02,  284s| 15800 | 14781 |210895 |  13.3 |   279M |  70 |8040 | 341 | 222 |5208 |  1 |2949 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.70%,136612.8,0.02,0.0,0.0,4.733333333333333
285.0,136640.7,136612.8,0.02,  285s| 15900 | 14865 |212123 |  13.3 |   279M |  70 |8040 | 337 | 223 |5282 |  2 |2971 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.71%,136612.8,0.02,0.0,0.0,4.75
287.0,136640.7,136612.8,0.02,  287s| 16000 | 14963 |213404 |  13.3 |   279M |  70 |8040 | 357 | 221 |5342 |  1 |3009 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.71%,136612.8,0.02,0.0,0.0,4.783333333333333
288.0,136640.7,136612.8,0.02,  288s| 16100 | 15061 |214810 |  13.3 |   279M |  70 |8040 | 349 | 224 |5377 |  1 |3047 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.72%,136612.8,0.02,0.0,0.0,4.8
289.0,136640.7,136612.8,0.02,  289s| 16200 | 15155 |215696 |  13.3 |   280M |  70 |8040 | 345 | 226 |5420 |  1 |3061 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.73%,136612.8,0.02,0.0,0.0,4.816666666666666
291.0,136640.7,136612.8,0.02,  291s| 16300 | 15251 |217271 |  13.3 |   281M |  70 |8040 | 346 | 219 |5479 |  1 |3082 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.73%,136612.8,0.02,0.0,0.0,4.85
293.0,136640.7,136612.8,0.02,  293s| 16400 | 15347 |218814 |  13.3 |   283M |  70 |8040 | 344 | 228 |5547 |  2 |3095 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.73%,136612.8,0.02,0.0,0.0,4.883333333333334
294.0,136640.7,136612.8,0.02,  294s| 16500 | 15431 |219760 |  13.3 |   283M |  70 |8040 | 389 | 223 |5569 |  1 |3171 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.73%,136612.8,0.02,0.0,0.0,4.9
295.0,136640.7,136612.8,0.02,  295s| 16600 | 15529 |220518 |  13.3 |   283M |  70 |8040 | 347 | 217 |5590 |  2 |3186 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.73%,136612.8,0.02,0.0,0.0,4.916666666666667
296.0,136640.7,136612.8,0.02,  296s| 16700 | 15615 |221663 |  13.2 |   283M |  70 |8040 | 309 | 217 |5630 |  1 |3194 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.74%,136612.8,0.02,0.0,0.0,4.933333333333334
297.0,136640.7,136612.8,0.02,  297s| 16800 | 15709 |222844 |  13.2 |   283M |  70 |8040 | 297 | 218 |5644 |  1 |3213 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.74%,136612.8,0.02,0.0,0.0,4.95
298.0,136640.7,136612.8,0.02,  298s| 16900 | 15801 |224235 |  13.2 |   283M |  70 |8040 | 314 | 220 |5655 |  2 |3256 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.74%,136612.8,0.02,0.0,0.0,4.966666666666667
299.0,136640.7,136612.8,0.02,  299s| 17000 | 15895 |225976 |  13.3 |   283M |  70 |8040 | 317 | 224 |5662 |  1 |3274 |  22k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.74%,136612.8,0.02,0.0,0.0,4.983333333333333
