time_sec,dual_bound,objective_value,gap_pct,raw_line,objective_value_ffill,gap_pct_ffill,delta_objective,delta_gap,time_min
193.0,136640.7,136555.3,0.06,  193s|  8600 |  8067 |164899 |  19.1 |   402M |  72 |8040 | 397 | 283 |3793 |  0 |1000 |  11k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.216666666666667
196.0,136640.7,136555.3,0.06,  196s|  8700 |  8165 |166972 |  19.1 |   405M |  72 |8040 | 372 | 276 |3862 |  1 |1002 |  12k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.2666666666666666
198.0,136640.7,136555.3,0.06,  198s|  8800 |  8251 |168352 |  19.1 |   409M |  72 |8040 | 356 | 273 |3880 |  1 |1009 |  12k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.3
200.0,136640.7,136555.3,0.06,  200s|  8900 |  8323 |169676 |  19.0 |   410M |  72 |8040 | 388 | 272 |3921 |  2 |1044 |  12k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.3333333333333335
202.0,136640.7,136555.3,0.06,  202s|  9000 |  8405 |171355 |  19.0 |   426M |  72 |8040 | 359 | 273 |3967 |  2 |1044 |  12k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.3666666666666667
204.0,136640.7,136555.3,0.06,  204s|  9100 |  8483 |173049 |  19.0 |   444M |  72 |8040 | 366 | 277 |4030 |  1 |1065 |  12k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.4
206.0,136640.7,136555.3,0.06,  206s|  9200 |  8571 |174360 |  18.9 |   464M |  72 |8040 | 362 | 275 |4073 |  1 |1065 |  12k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.433333333333333
209.0,136640.7,136555.3,0.06,  209s|  9300 |  8659 |176113 |  18.9 |   467M |  72 |8040 | 352 | 277 |4124 |  2 |1077 |  12k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.4833333333333334
210.0,136640.7,136555.3,0.06,  210s|  9400 |  8733 |177745 |  18.9 |   470M |  72 |8040 | 347 | 279 |4149 |  1 |1087 |  12k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.5
215.0,136640.7,136555.3,0.06,  215s|  9500 |  8803 |182582 |  19.2 |   474M |  72 |8040 | 342 | 274 |4206 |  0 |1117 |  13k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.5833333333333335
217.0,136640.7,136555.3,0.06,  217s|  9600 |  8885 |184033 |  19.1 |   472M |  72 |8040 | 347 | 267 |4249 |  1 |1132 |  13k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.6166666666666667
220.0,136640.7,136555.3,0.06,  220s|  9700 |  8957 |185703 |  19.1 |   478M |  72 |8040 | 377 | 276 |4326 |  1 |1163 |  13k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.6666666666666665
222.0,136640.7,136555.3,0.06,  222s|  9800 |  9035 |187372 |  19.1 |   481M |  72 |8040 | 363 | 280 |4393 |  1 |1171 |  13k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.7
224.0,136640.7,136555.3,0.06,  224s|  9900 |  9085 |188251 |  19.0 |   482M |  72 |8040 | 370 | 277 |4409 |  1 |1179 |  13k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.7333333333333334
226.0,136640.7,136555.3,0.06,  226s| 10000 |  9175 |189958 |  18.9 |   486M |  72 |8040 | 389 | 274 |4459 | 20 |1203 |  13k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.7666666666666666
229.0,136640.7,136555.3,0.06,  229s| 10100 |  9269 |191714 |  18.9 |   488M |  72 |8040 | 386 | 271 |4497 |  1 |1203 |  13k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.816666666666667
231.0,136640.7,136555.3,0.06,  231s| 10200 |  9355 |193812 |  18.9 |   489M |  72 |8040 | 374 |   0 |4536 |  0 |1208 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.85
232.0,136640.7,136555.3,0.06,  232s| 10300 |  9451 |195384 |  18.9 |   491M |  72 |8040 | 363 | 273 |4557 |  1 |1209 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.8666666666666667
234.0,136640.7,136555.3,0.06,  234s| 10400 |  9547 |197732 |  19.0 |   493M |  72 |8040 | 359 | 274 |4580 |  2 |1209 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.9
236.0,136640.7,136555.3,0.06,  236s| 10500 |  9611 |199444 |  18.9 |   497M |  72 |8040 | 376 | 281 |4602 |  0 |1234 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.933333333333333
238.0,136640.7,136555.3,0.06,  238s| 10600 |  9695 |201012 |  18.9 |   498M |  72 |8040 | 369 | 276 |4648 |  1 |1246 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.966666666666667
239.0,136640.7,136555.3,0.06,  239s| 10700 |  9769 |202894 |  18.9 |   499M |  72 |8040 | 364 | 276 |4689 |  1 |1248 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,3.9833333333333334
242.0,136640.7,136555.3,0.06,  242s| 10800 |  9843 |205086 |  18.9 |   501M |  72 |8040 | 360 | 273 |4742 |  1 |1248 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.033333333333333
244.0,136640.7,136555.3,0.06,  244s| 10900 |  9925 |207092 |  19.0 |   503M |  72 |8040 | 376 | 272 |4786 |  1 |1269 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.066666666666666
246.0,136640.7,136555.3,0.06,  246s| 11000 | 10021 |209077 |  19.0 |   505M |  72 |8040 | 377 | 274 |4816 |  2 |1281 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.1
247.0,136640.7,136555.3,0.06,  247s| 11100 | 10095 |210380 |  18.9 |   507M |  72 |8040 | 369 | 276 |4856 |  2 |1285 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.116666666666666
248.0,136640.7,136555.3,0.06,  248s| 11200 | 10175 |211383 |  18.8 |   510M |  74 |8040 | 375 | 278 |4868 |  2 |1295 |  14k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.133333333333334
250.0,136640.7,136555.3,0.06,  250s| 11300 | 10257 |212006 |  18.7 |   511M |  95 |8040 | 399 | 276 |4877 |  1 |1319 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.166666666666667
251.0,136640.7,136555.3,0.06,  251s| 11400 | 10329 |212809 |  18.6 |   512M |  95 |8040 | 413 | 276 |4882 |  1 |1333 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.183333333333334
252.0,136640.7,136555.3,0.06,  252s| 11500 | 10401 |214068 |  18.6 |   514M |  95 |8040 | 406 | 273 |4891 |  1 |1343 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.2
253.0,136640.7,136555.3,0.06,  253s| 11600 | 10463 |215036 |  18.5 |   515M |  95 |8040 | 404 | 275 |4914 |  2 |1344 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.216666666666667
255.0,136640.7,136555.3,0.06,  255s| 11700 | 10537 |216767 |  18.5 |   517M |  95 |8040 | 403 | 275 |4966 |  2 |1344 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.25
256.0,136640.7,136555.3,0.06,  256s| 11800 | 10583 |217490 |  18.4 |   518M |  95 |8040 | 397 | 275 |4981 |  0 |1344 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.266666666666667
257.0,136640.7,136555.3,0.06,  257s| 11900 | 10665 |219127 |  18.4 |   520M |  95 |8040 | 399 | 271 |4994 |  0 |1359 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.283333333333333
259.0,136640.7,136555.3,0.06,  259s| 12000 | 10757 |220833 |  18.4 |   523M |  95 |8040 | 393 | 278 |5027 |  2 |1364 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.316666666666666
261.0,136640.7,136555.3,0.06,  261s| 12100 | 10841 |222710 |  18.4 |   525M |  95 |8040 | 388 | 272 |5047 |  1 |1364 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.35
262.0,136640.7,136555.3,0.06,  262s| 12200 | 10927 |224428 |  18.4 |   526M |  95 |8040 | 392 | 276 |5060 |  1 |1370 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.366666666666666
265.0,136640.7,136555.3,0.06,  265s| 12300 | 11013 |225959 |  18.3 |   529M |  95 |8040 | 392 | 277 |5151 |  1 |1370 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.416666666666667
268.0,136640.7,136555.3,0.06,  268s| 12400 | 11081 |227983 |  18.3 |   532M |  95 |8040 | 398 | 274 |5238 |  2 |1383 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.466666666666667
270.0,136640.7,136555.3,0.06,  270s| 12500 | 11161 |229096 |  18.3 |   534M |  95 |8040 | 400 | 274 |5277 |  5 |1387 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.5
271.0,136640.7,136555.3,0.06,  271s| 12600 | 11215 |229809 |  18.2 |   535M |  95 |8040 | 408 | 276 |5312 |  1 |1396 |  15k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.516666666666667
273.0,136640.7,136555.3,0.06,  273s| 12700 | 11263 |230407 |  18.1 |   536M | 107 |8040 | 407 | 277 |5316 |  1 |1404 |  16k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.55
275.0,136640.7,136555.3,0.06,  275s| 12800 | 11311 |231185 |  18.0 |   540M | 119 |8040 | 411 | 277 |5317 |  3 |1450 |  16k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.583333333333333
277.0,136640.7,136555.3,0.06,  277s| 12900 | 11343 |232160 |  18.0 |   541M | 119 |8040 | 495 | 276 |5318 |  1 |1632 |  16k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.616666666666666
279.0,136640.7,136555.3,0.06,  279s| 13000 | 11379 |233075 |  17.9 |   547M | 119 |8040 | 427 |   0 |5321 |  0 |1657 |  16k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.65
280.0,136640.7,136555.3,0.06,  280s| 13100 | 11423 |233854 |  17.8 |   551M | 119 |8040 | 404 | 276 |5326 |  2 |1662 |  16k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.666666666666667
281.0,136640.7,136555.3,0.06,  281s| 13200 | 11489 |235125 |  17.8 |   552M | 119 |8040 | 399 | 273 |5330 |  5 |1662 |  16k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.683333333333334
282.0,136640.7,136555.3,0.06,  282s| 13300 | 11577 |236290 |  17.7 |   553M | 119 |8040 | 403 | 274 |5362 |  1 |1666 |  16k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.7
284.0,136640.7,136555.3,0.06,  284s| 13400 | 11649 |237736 |  17.7 |   555M | 119 |8040 | 403 | 278 |5385 |  2 |1666 |  16k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.733333333333333
286.0,136640.7,136555.3,0.06,  286s| 13500 | 11685 |238589 |  17.6 |   556M | 119 |8040 | 470 | 276 |5397 |  1 |1884 |  16k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.766666666666667
287.0,136640.7,136555.3,0.06,  287s| 13600 | 11723 |239151 |  17.5 |   557M | 119 |8040 | 499 | 276 |5398 |  1 |1939 |  17k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.783333333333333
288.0,136640.7,136555.3,0.06,  288s| 13700 | 11747 |239919 |  17.5 |   558M | 119 |8040 | 552 | 276 |5398 |  1 |2184 |  17k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.8
290.0,136640.7,136555.3,0.06,  290s| 13800 | 11795 |240734 |  17.4 |   563M | 119 |8040 | 522 | 276 |5401 |  1 |2232 |  17k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.833333333333333
291.0,136640.7,136555.3,0.06,  291s| 13900 | 11849 |241770 |  17.4 |   566M | 119 |8040 | 489 | 274 |5406 |  1 |2249 |  17k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.85
293.0,136640.7,136555.3,0.06,  293s| 14000 | 11895 |242824 |  17.3 |   567M | 119 |8040 | 471 | 276 |5409 |  0 |2280 |  17k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.883333333333334
295.0,136640.7,136555.3,0.06,  295s| 14100 | 11917 |243830 |  17.3 |   570M | 119 |8040 | 631 | 276 |5412 |  1 |2506 |  17k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.916666666666667
295.0,136640.7,136555.3,0.06,  295s| 14200 | 11945 |244582 |  17.2 |   570M | 119 |8040 | 487 | 274 |5415 |  1 |2525 |  17k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.916666666666667
296.0,136640.7,136555.3,0.06,  296s| 14300 | 11983 |245313 |  17.1 |   572M | 119 |8040 | 472 | 277 |5428 |  1 |2551 |  17k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.933333333333334
297.0,136640.7,136555.3,0.06,  297s| 14400 | 12017 |245999 |  17.0 |   585M | 119 |8040 | 464 | 276 |5428 |  0 |2584 |  17k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.30%,136555.3,0.06,0.0,0.0,4.95
